symbol,detail,numbers,page,source
Amante,tuo/a: lotti per essere felice; 80,80,17,Smorfia napoletana - La vera cabala del lotto
Amare,il padre: ti senti incompreso; 15,15,17,Smorfia napoletana - La vera cabala del lotto
Amare,la madre: hai avuto successo sul lavoro; 52,52,17,Smorfia napoletana - La vera cabala del lotto
Amare,la sorella: attraversi un momento di tranquillità interiore; 4,4,17,Smorfia napoletana - La vera cabala del lotto
Amare,il fratello: sei geloso nei suoi confronti: 3,3,17,Smorfia napoletana - La vera cabala del lotto
Amare,una persona sconosciuta: sei narcisista; 66,66,17,Smorfia napoletana - La vera cabala del lotto
Amare,il compagno/a: desideri sentirti protetto; 48,48,17,Smorfia napoletana - La vera cabala del lotto
Amarena,mangiarne: hai un carattere molto dolce; 55,55,17,Smorfia napoletana - La vera cabala del lotto
Ambo,"buon presagio, possibile vincita al lotto: 40",40,17,Smorfia napoletana - La vera cabala del lotto
Ambulanza,"vuota, una persona cara morirà; 89",89,17,Smorfia napoletana - La vera cabala del lotto
Ambulanza,con un ferito a bordo: salute in famiglia; 90,90,17,Smorfia napoletana - La vera cabala del lotto
America,sognare di andarci: ottimi affari;18,18,17,Smorfia napoletana - La vera cabala del lotto
Amici,offendere gli: presto h ammalerai; 13,13,17,Smorfia napoletana - La vera cabala del lotto
Amici,venire offeso dagli: ti arriveranno delle buone notizie: 66,66,18,Smorfia napoletana - La vera cabala del lotto
Amici,vecchi amici: hai bisogno di sicurezza; 17,17,18,Smorfia napoletana - La vera cabala del lotto
Amici,"trovarne di nuovi: buon presagio, gioia e felicità; 23",23,18,Smorfia napoletana - La vera cabala del lotto
Amici,"ridere con: litigi, rotture; 21",21,18,Smorfia napoletana - La vera cabala del lotto
Ammalato,esserlo: dolore; 10,10,18,Smorfia napoletana - La vera cabala del lotto
Ammalato,"visitare un: raggiungerai il tuo scopo, 67",67,18,Smorfia napoletana - La vera cabala del lotto
Ammalato,consolare un:felicità; 21,21,18,Smorfia napoletana - La vera cabala del lotto
Ammazzare,api o uccelli: danno; 44,44,18,Smorfia napoletana - La vera cabala del lotto
Ammazzare,le mosche: pigrizia; 18,18,18,Smorfia napoletana - La vera cabala del lotto
Ammazzare,serpenti: supererai delle difficoltà; 28,28,18,Smorfia napoletana - La vera cabala del lotto
Ammazzare,"la moglie: non hai più voglia di agire, sei depresso; 71",71,18,Smorfia napoletana - La vera cabala del lotto
Ammazzare,il marito: insicurezza; 83,83,18,Smorfia napoletana - La vera cabala del lotto
Ammazzare,per gelosia: non temi nulla; 27,27,18,Smorfia napoletana - La vera cabala del lotto
Ammazzare,"per legittima difesa: attenzione agli amici falsi, 77",77,18,Smorfia napoletana - La vera cabala del lotto
Ammazzare,la madre: possibile crollo dei tuoi affari; 90,90,18,Smorfia napoletana - La vera cabala del lotto
Ammirare,vivi in un ambiente povero; 19,19,18,Smorfia napoletana - La vera cabala del lotto
Ammobiliare,a casa: viaggio; 75,75,18,Smorfia napoletana - La vera cabala del lotto
Ammogliarsi,se sei sposato il tuo matrimonio è in pericolo; 73,73,18,Smorfia napoletana - La vera cabala del lotto
Ammuffire,un cibo: hai paura di non arrivare mai a tempo 7,7,19,Smorfia napoletana - La vera cabala del lotto
Amore,essere respinti: il successo ti arriverà; 23,23,19,Smorfia napoletana - La vera cabala del lotto
Amore,con una prostituta: felicità 82,82,19,Smorfia napoletana - La vera cabala del lotto
Amore,corrisposto: infelicità imminente; 2,2,19,Smorfia napoletana - La vera cabala del lotto
Analfabeta,essere: ti senti impotente: 82,82,19,Smorfia napoletana - La vera cabala del lotto
Analfabeta,vedere qualcuno: ti senti superiore; 83,83,19,Smorfia napoletana - La vera cabala del lotto
Ancora,fuori dell'acqua: sei sicuro di te stesso; 22,22,19,Smorfia napoletana - La vera cabala del lotto
Ancora,gettarla: i tuoi progetti si realizzeranno facilmente; 58,58,19,Smorfia napoletana - La vera cabala del lotto
Anello,prossimo matrimonio; 10,10,19,Smorfia napoletana - La vera cabala del lotto
Anello,d'oro: presagio di morte; 19,19,19,Smorfia napoletana - La vera cabala del lotto
Anello,di brillanti: grande avidità; 24,24,19,Smorfia napoletana - La vera cabala del lotto
Anello,di bronzo: successi scarsi; 1,1,19,Smorfia napoletana - La vera cabala del lotto
Anello,di acciaio: se vuoi vincere devi lottare molto; 77,77,19,Smorfia napoletana - La vera cabala del lotto
Anello,"con rubini: amerai due donne, 77",77,19,Smorfia napoletana - La vera cabala del lotto
Anello,di ferro: la tua libertà è in pericolo; 47,47,19,Smorfia napoletana - La vera cabala del lotto
Anello,infilarlo: desiderio sessuale; 35,35,19,Smorfia napoletana - La vera cabala del lotto
Anello,sfilarlo: rompere un legame; 13,13,19,Smorfia napoletana - La vera cabala del lotto
Anello,riceverlo in dono: sicurezza; 78,78,19,Smorfia napoletana - La vera cabala del lotto
Anello,donarlo: perdita; 18,18,19,Smorfia napoletana - La vera cabala del lotto
Anello,trovarlo: avrai visite inaspettate; 38,38,19,Smorfia napoletana - La vera cabala del lotto
Angelo,vederlo in volo: purezza;39,39,20,Smorfia napoletana - La vera cabala del lotto
Angelo,per i malati: la convalescenza sarà lunga: 47,47,20,Smorfia napoletana - La vera cabala del lotto
Angelo,per i sani: buone notizie in arrivo; 67,67,20,Smorfia napoletana - La vera cabala del lotto
Angelo,dorato: i grandi progetti non si realizzeranno; 23,23,20,Smorfia napoletana - La vera cabala del lotto
Angoscia,sensazione di presagio di sfortuna; 61,61,20,Smorfia napoletana - La vera cabala del lotto
Animale,che ti insegue: devi essere più deciso; 36,36,20,Smorfia napoletana - La vera cabala del lotto
Animale,domestico: soddisfazioni nella sfera affettiva; 22,22,20,Smorfia napoletana - La vera cabala del lotto
Animale,feroce: cerchi di fuggire ad una minaccia; 65,65,20,Smorfia napoletana - La vera cabala del lotto
Animale,che parla: non sempre chi parla molto è sapiente 8,8,20,Smorfia napoletana - La vera cabala del lotto
Anniversario,buone notizie; 49,49,20,Smorfia napoletana - La vera cabala del lotto
Annodare,vorresti essere più considerato; 28,28,20,Smorfia napoletana - La vera cabala del lotto
Annodare,la cravatta: vincita al lotto; 11,11,20,Smorfia napoletana - La vera cabala del lotto
Annullare,una partenza: sei troppo influenzabile; 1,1,20,Smorfia napoletana - La vera cabala del lotto
Ansia,sensazione di: sei alla ricerca di nuovi interessi; 29,29,20,Smorfia napoletana - La vera cabala del lotto
Antipasto,"mangiarne: esattezza, precisione, 30",30,21,Smorfia napoletana - La vera cabala del lotto
Antipatia,i tuoi superiori ti apprezzano;77/44,77 44,21,Smorfia napoletana - La vera cabala del lotto
Anulare,dito: speri di accasarti; 1,1,21,Smorfia napoletana - La vera cabala del lotto
Ape,ricchezza; 66,66,21,Smorfia napoletana - La vera cabala del lotto
Ape,che fugge: sei alla ricerca dei piacere; 35,35,21,Smorfia napoletana - La vera cabala del lotto
Ape,sul fiore: desideri benessere e tranquillità; 61,61,21,Smorfia napoletana - La vera cabala del lotto
Ape,che vola: tormento; 80,80,21,Smorfia napoletana - La vera cabala del lotto
Ape,sciame: fuoco: 63,63,21,Smorfia napoletana - La vera cabala del lotto
Ape,morta: perdita e rovina; 5/32,5 32,21,Smorfia napoletana - La vera cabala del lotto
Appannare,i vetri di una finestra: vuoi convincerli di qualcosa; 15,15,21,Smorfia napoletana - La vera cabala del lotto
Appannare,finestrini della macchina: mancanza di sicurezza; 12,12,21,Smorfia napoletana - La vera cabala del lotto
Appartamento,vuoto: devi migliorarti culturalmente; 18,18,21,Smorfia napoletana - La vera cabala del lotto
Appartamento,arredato: ricchezza interiore; 2,2,21,Smorfia napoletana - La vera cabala del lotto
Appartamento,"povero: inizierà un periodo fortunato, 19",19,21,Smorfia napoletana - La vera cabala del lotto
Appendere,malattia breve; 1/22,1 22,21,Smorfia napoletana - La vera cabala del lotto
Appetito,desiderio sessuale; 68,68,21,Smorfia napoletana - La vera cabala del lotto
Applaudire,"essere applauditi: sei vanitoso, hai anche dei meriti; 78",78,22,Smorfia napoletana - La vera cabala del lotto
Appoggiarsi,ad un bastone: sei esaurito; 44,44,22,Smorfia napoletana - La vera cabala del lotto
Appoggiarsi,ad una persona: hai bisogno di un compagno; 44,44,22,Smorfia napoletana - La vera cabala del lotto
Appoggiarsi,al muro: stai cercando una posizione sicura; 8,8,22,Smorfia napoletana - La vera cabala del lotto
Appuntamento,amoroso: forte gelosia; 3,3,22,Smorfia napoletana - La vera cabala del lotto
Appuntamento,d'affari: desideri una vita più movimentata; 4,4,22,Smorfia napoletana - La vera cabala del lotto
Aprire,una lettera: sei a conoscenza di un segreto che vorresti ignorare; 24,24,22,Smorfia napoletana - La vera cabala del lotto
Aprire,gli occhi: sei realista; 29,29,22,Smorfia napoletana - La vera cabala del lotto
Aprire,la porta di casa: la tua esistenza subirà una svolta decisiva; 18,18,22,Smorfia napoletana - La vera cabala del lotto
Aquila,"che vola: ambizione; guadagno, sicurezza: 11/58",11 58,22,Smorfia napoletana - La vera cabala del lotto
Aquila,"averla sopra la testa: morte, infelicità; 53",53,22,Smorfia napoletana - La vera cabala del lotto
Aquila,bianca: segno di lutto; 71,71,22,Smorfia napoletana - La vera cabala del lotto
Aquila,"ucciderla: desideri appagali, 27",27,22,Smorfia napoletana - La vera cabala del lotto
Aquila,addomesticarla: uomini potenti ti aiuteranno; 52,52,22,Smorfia napoletana - La vera cabala del lotto
Aquila,vederne molte in cielo: la tua ricchezza si moltiplicherà; 9,9,22,Smorfia napoletana - La vera cabala del lotto
Aragosta,cerchi di apparire migliore di quello che sei; 56,56,22,Smorfia napoletana - La vera cabala del lotto
Arancia,"mangiarla: ferite; dolori, 4/44",4 44,22,Smorfia napoletana - La vera cabala del lotto
Arancia,bere una spremuta: vuoi sempre il meglio senza sforzarti; 52,52,23,Smorfia napoletana - La vera cabala del lotto
Arancia,comprarle: il tuo amore è corrisposto; 35,35,23,Smorfia napoletana - La vera cabala del lotto
Arancia,coglierle: sei troppo prepotente; 16,16,23,Smorfia napoletana - La vera cabala del lotto
Arancione,"colore: armonia, equilibrio; 48",48,23,Smorfia napoletana - La vera cabala del lotto
Arare,amore vero; 3/54,3 54,23,Smorfia napoletana - La vera cabala del lotto
Arbusto,devi essere più modesto e umile; 64,64,23,Smorfia napoletana - La vera cabala del lotto
Arcangelo,sopravaluti la tua creatività; 31,31,23,Smorfia napoletana - La vera cabala del lotto
Arcivescovo,vederlo: avrai una ricompensa per una buona azione fatta; 69,69,23,Smorfia napoletana - La vera cabala del lotto
Arcivescovo,che benedice: contrasti con i tuoi genitori; 68,68,23,Smorfia napoletana - La vera cabala del lotto
Arcivescovo,sentirlo parlare: avrai un aiuto inaspettato: 17,17,23,Smorfia napoletana - La vera cabala del lotto
Arco,catastrofe; 25,25,23,Smorfia napoletana - La vera cabala del lotto
Arcobaleno,"presagio positivo, tutto andrà per il meglio 43",43,23,Smorfia napoletana - La vera cabala del lotto
Argenteria,venderla: i tuoi affari miglioreranno; 63/78,63 78,23,Smorfia napoletana - La vera cabala del lotto
Argenteria,"comprarla: problemi futuri, 3",3,23,Smorfia napoletana - La vera cabala del lotto
Argenteria,pulirla: li preoccupi molto dei giudizio altrui; 4,4,23,Smorfia napoletana - La vera cabala del lotto
Argenteria,usarla: vuoi apparire estremamente raffinato; 5,5,23,Smorfia napoletana - La vera cabala del lotto
Argento,"trovarlo: avrai fortuna, 51",51,24,Smorfia napoletana - La vera cabala del lotto
Argento,"averlo: prestigio, raffinatezza; 25",25,24,Smorfia napoletana - La vera cabala del lotto
Argento,mangiarlo: ostacoli; 20,20,24,Smorfia napoletana - La vera cabala del lotto
Argento,avere denti di: ottimo auspicio; 1,1,24,Smorfia napoletana - La vera cabala del lotto
Argilla,ritornerai sulle decisioni prese; 36,36,24,Smorfia napoletana - La vera cabala del lotto
Argilla,impastarla: guadagni; 20,20,24,Smorfia napoletana - La vera cabala del lotto
Aria,"chiara e limpida: prosperità, se hai perduto un oggetto lo ritroverai; 17/89",17 89,24,Smorfia napoletana - La vera cabala del lotto
Aria,fosca: non intraprendere nessun viaggio; 3,3,24,Smorfia napoletana - La vera cabala del lotto
Aria,ventosa: sei impulsivo e questo potrà aiutarti; 81,81,24,Smorfia napoletana - La vera cabala del lotto
Arma,simbolo sessuale e di potenza sociale; 51,51,24,Smorfia napoletana - La vera cabala del lotto
Arma,vederne molte: danno; 63/60,63 60,24,Smorfia napoletana - La vera cabala del lotto
Arma,"bianche: morte di un parente, 27/63",27 63,24,Smorfia napoletana - La vera cabala del lotto
Arma,da fuoco: manifesti in modo indiretto la tua potenza; 17,17,24,Smorfia napoletana - La vera cabala del lotto
Arma,gettarle: desideri la pace; 34,34,24,Smorfia napoletana - La vera cabala del lotto
Arma,"viaggiare con: prenderai moglie, marito; 35",35,24,Smorfia napoletana - La vera cabala del lotto
Arma,possederle: senso di sicurezza e autosufficienza; 44,44,24,Smorfia napoletana - La vera cabala del lotto
Armadio,indisposizione o malattia della persona amata; 11/13,11 13,24,Smorfia napoletana - La vera cabala del lotto
Armadio,con vestiti: possiedi sensibilità artistica; 72,72,24,Smorfia napoletana - La vera cabala del lotto
Armadio,chiuso a chiave; devi cercare di essere più socievole; 8,8,24,Smorfia napoletana - La vera cabala del lotto
Armadio,biancheria d'armadio: metti ordine a casa tua; 32,32,25,Smorfia napoletana - La vera cabala del lotto
Armonia,"sensazione: sei alla ricerca della perfezione, ci sei vicino; 80",80,25,Smorfia napoletana - La vera cabala del lotto
Arnesi,ami il tuo lavoro anche se è faticoso; 84,84,25,Smorfia napoletana - La vera cabala del lotto
Aroma,buon gusto; 56/58,56 58,25,Smorfia napoletana - La vera cabala del lotto
Arpa,il tuo legame affettivo è perfetto; 64,64,25,Smorfia napoletana - La vera cabala del lotto
Arrabbiarsi,tranquillità d'animo; 56/68,56 68,25,Smorfia napoletana - La vera cabala del lotto
Arrampicarsi,vuoi migliorare la tua posizione sociale; 27,27,25,Smorfia napoletana - La vera cabala del lotto
Arrampicarsi,su un albero: con costanza raggiungerai un'ottima posizione; 46,46,25,Smorfia napoletana - La vera cabala del lotto
Arrampicarsi,su una roccia: devi superare parecchi ostacoli; 34,34,25,Smorfia napoletana - La vera cabala del lotto
Arrestare,prigionia; 47,47,25,Smorfia napoletana - La vera cabala del lotto
Arrestare,cattive notizie: 16,16,25,Smorfia napoletana - La vera cabala del lotto
Arrestare,essere arrestati: qualcuno ti offenderà pubblicamente; 70,70,25,Smorfia napoletana - La vera cabala del lotto
Arrestare,dei nemici: devi essere più intraprendente; 5,5,25,Smorfia napoletana - La vera cabala del lotto
Arricchire,voluttà e desideri; 45/67,45 67,25,Smorfia napoletana - La vera cabala del lotto
Arricchire,per eredità: devi essere prudente nei trattare gli affari di famiglia; 51,51,26,Smorfia napoletana - La vera cabala del lotto
Arricchire,rubando: cerca di essere più diplomatico; 22,22,26,Smorfia napoletana - La vera cabala del lotto
Arricchire,facendo affari: i tuoi timori sono infondati; 36,36,26,Smorfia napoletana - La vera cabala del lotto
Arrivare,a casa: hai bisogno di solitudine; 75,75,26,Smorfia napoletana - La vera cabala del lotto
Arrivare,"in treno: benessere, 59",59,26,Smorfia napoletana - La vera cabala del lotto
Arrivare,in automobile: allegria; 66,66,26,Smorfia napoletana - La vera cabala del lotto
Arrivare,in aereo: buone notizie; 33,33,26,Smorfia napoletana - La vera cabala del lotto
Arrivare,a piedi: fortuna; 29,29,26,Smorfia napoletana - La vera cabala del lotto
Arrivare,su una nave: buono salute; 88,88,26,Smorfia napoletana - La vera cabala del lotto
Arrotino,tieni in alta considerazione le tue amicizie; 57,57,26,Smorfia napoletana - La vera cabala del lotto
Arrotino,"che lavora: stai attento, potrai avere una perdita finanziaria 22",22,26,Smorfia napoletana - La vera cabala del lotto
Arruolarsi,necessiti di riposo; 78,78,26,Smorfia napoletana - La vera cabala del lotto
Arteria,simbolo di vitalità; 69,69,26,Smorfia napoletana - La vera cabala del lotto
